"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.760862594";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Кривоколенный переулок, дом 4, строение 3";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.633629726";"796201803";"0101000000C37863C71AD1424068FD0AF263E14B40";"";
"55.761392977";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Кривоколенный переулок, дом 5, строение 4";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634455866";"796201804";"0101000000D99C8DD935D142403ECF375375E14B40";"";
"55.731313513";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.608608344";"796201805";"0101000000BFC6D2E0E6CD42409CBA62AE9BDD4B40";"";
"55.740479559";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Кропоткинский переулок, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.58891242";"796201806";"0101000000DA0D707B61CB424079A1C008C8DE4B40";"";
"55.732129138";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 8, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.605250865";"796201807";"01010000007E863FDC78CD42404F145868B6DD4B40";"";
"55.741097548";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Кропоткинский переулок, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587950285";"796201808";"0101000000DBDF76F441CB424024E7D148DCDE4B40";"";
"55.732517197";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 9, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.603023337";"796201809";"0101000000E59163DE2FCD4240B16F9E1FC3DD4B40";"";
"55.741115513";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Кропоткинский переулок, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.587949636";"796201810";"0101000000552805EF41CB4240567285DFDCDE4B40";"";
"55.7330806";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 9, строение 45";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601203568";"796201811";"010100000036660F3DF4CC4240812AC995D5DD4B40";"";
"55.731491947";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, 3-й Крутицкий переулок, владение 16";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.663528479";"796201812";"010100000083A24E80EED4424081D33287A1DD4B40";"";
"55.732939778";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 9, строение 45";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601463421";"796201813";"0101000000B777DDC0FCCC424048397CF8D0DD4B40";"";
"55.731295396";"Городской Wi-Fi";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, 3-й Крутицкий переулок, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665286965";"796201814";"0101000000A7908E1F28D5424087C468169BDD4B40";"";
"55.732630923";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 9, строение 45";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601171872";"796201815";"0101000000EFC12C33F3CC424062299FD9C6DD4B40";"";
"55.731295569";"Городской Wi-Fi";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, 3-й Крутицкий переулок, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.665302884";"796201816";"0101000000745B18A528D542404848DC179BDD4B40";"";
"55.730908797";"Городской Wi-Fi";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, 3-й Крутицкий переулок, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.666924509";"796201817";"0101000000268745C85DD54240A2BC616B8EDD4B40";"";
